title,story_points
qoets want see detailed information ticket get information ticket,30
qoets want assign ticket employee clear responsible,30
qoets want create ticket easy way group client service,50
qoets want overview tickets customer detail page easily see service client,30
qoets want delete car brand redundant brands wont visible anymore search brands,30
qoets want edit car brand change incorrect brands,20
qoets want search transaction overview focus specific transactions,30
qoets want delete images edition remove incorrect images,20
qoets want add images edition customers know edition looks like,20
qoets want login backoffice change content platform,20
qoets want crm user automatically created car request easily reach leads,30
qoets want car request created insights client needs,30
qoets want edit similar car exchange car rectify data car,20
qoets want summary customer later quickly see important data,30
qoets want edit address customer later change customer located,20
qoets want delete address customer wont refer wrong address,20
qoets want add address customer later look customer located,30
qoets want know im adding duplicate customer wont make customer twice,50
qoets want filter customers quickly find customer,50
qoets want overview custom email footer know footers online,30
qoets want filter cars inventory find car quickly,30
qoets want add car brand use platform,20
qoets want overview car brands know ones available platform,20
qoets want print email send client,30
qoets want create email template reuse customers,30
qoets want list exchange cars customer know offering exchange,30
qoets want see car requests customer know car customer looking,30
qoests want see transactions customer know transactions sent,30
qoets want edit customer information uptodate,20
qoets want add customer start service,30
qoets want overview customers manage,50
qoets want search throughout entire platform easily find looking,80
qoets want create edition customers select right car platform,30
qoets want duplicate edition reuse details,20
qoets want delete edition dont keep track anymore,30
qoets want edit edition keep uptodate,30
qoets want overview editions keep track,20
qoets want delete transaction dont keep track anymore,20
qoets want delete car inventory dont keep track anymore,20
qoets want delete customer dont keep track anymore,20
qoets want download proposal read offline,50
qoets want turn proposal contract agreement set stone,50
qoets want publish proposal online customer easily view,30
qoets want create proposal transaction customer knows deal,80
qoets want save transaction draft finish later,20
qoets want create transaction start closing deal,50
qoets want filter transaction overview focus specific transactions,20
qoets want overview transactions know deals close,20
qoets want see details car request use find right car customer,20
qoets want overview car requests manage,20
qoets want add additional information exchange car anything specific known exchange car,20
qoets want add similar car exchange car compare,30
qoets want list similar cars exchange car compare,30
qoets want fill price calculation exchange car customer knows certain price,50
qoets want see summary exchange car quickly get overview car,20
qoets want edit details exchange car change information car,50
qoets want overview exchange cars keep track,30
qoets want add additional information car add internal notes car,80
qoets want fill price calculation car qoets knows certain price,50
qoets want add video car customer knows looks like 3d,20
qoets want add pictures car customer knows looks like,80
qoets want add remarks car buyer knows flaws defects,50
qoets want manage documents car car completely documented,50
qoets want add car inventory know sale,50
qoets want edit car inventory adjust cars im selling,50
qoets want overview cars inventory know cars available,30
titel relevante blogs vdpaanbod veranderen relevante artikelen,05
als qoets wil ik de header van een blog gifvideo willen toevoegen om de content te verrijken,30
als qoets wil ik een blog aan meerdere merkmodellen kunnen toevoegen om de overgangsperiode van modellen te overbruggen,50
als bezoeker wil ik de titel van een foto bij een blogpost lezen zodat ik weet waar een foto gaat,10
als bezoeker wil ik fotos bij een artikel kunnen aanklikken zodat ik hem volle resolutie kan bekijken,20
als bezoeker wil ik reviews kunnen zien de blogs zodat ik weet hoe anderen de diensten van qoets denken,30
als bezoeker wil ik een foto gallery kunnen zien zodat ik de autos van alle kanten kan bekijken,50
als bezoeker wil ik niet op een niet bestaande pagina terecht komen nadat ik op de autoaanvraag link een blogpost heb geklikt,30
als bezoeker wil ik een persoonlijk voorstel kunnen ontvangen zonder mijn naam de url,20
als bezoeker wil ik tabellen kunnen zien op een blogpost zodat ik informatie op een overzichtelijke manier kan lezen,20
